Call_ID,Agent_ID,Customer_ID,Call_Timestamp,Call_Topic,Channel,Wait_Time,Call_Duration,Call_Status,Sentiment_Score,CSAT_Score
21367eb6-cca3-4759-a61a-1120794ac2db,851,"",8/12/2025,,,73,89,,54,26
d009e4e2-e008-4d2f-8a65-18cfb97bb37e,852,"",1/10/2026,,,2,20,,86,68
d67327e0-a028-4d28-86f2-68d7c57aa73c,853,"",4/21/2025,,,77,52,,95,12
06c6c26b-80cf-414b-a8e8-dcf85abf453d,854,"",7/30/2025,,,80,82,,61,80
9a514736-86b3-4df2-a671-eeaab91dfb91,855,"",11/13/2025,,,18,27,,90,48
fd9431ac-b760-412c-b3bf-3b80d750f12a,856,"",10/16/2025,,,25,59,,81,66
64019dcf-1d9c-4ac6-8740-5bb649cfda89,857,"",3/8/2026,,,34,43,,84,37
fb72bede-2b38-44ab-a444-c063ec168f25,858,"",9/20/2025,,,46,37,,60,30
6d86f79b-b4e9-4e43-bc79-3ab6816ac3f4,859,"",4/28/2025,,,41,76,,45,72
e2f8db0d-777b-4a61-8f61-92cbf10dd26b,860,"",5/14/2025,,,100,70,,84,87
e03e6fbb-c35d-4b7e-bee9-36c877f51a66,861,"",1/22/2026,,,31,87,,95,70
5d9de410-aa9c-40e2-b474-5bdbf84184e0,862,"",1/19/2026,,,37,95,,81,55
18ef47a5-aaf5-4c24-84e2-238bc8a0d0b3,863,"",5/22/2025,,,81,91,,11,36
56a46398-9fa3-45bf-bb52-51847cb7df8f,864,"",9/6/2025,,,12,14,,55,61
629cb1c4-fbba-429e-abc3-7fc9f4e0bd95,865,"",12/30/2025,,,90,98,,99,29
ca5ffa67-82d5-40dd-a003-a1d88630fa3a,866,"",10/21/2025,,,39,83,,44,9
05b3a21a-e28a-4013-8543-0482eda7f52e,867,"",6/24/2025,,,83,69,,24,37
cac3479f-9544-450a-9075-3f88449618d0,868,"",11/24/2025,,,2,59,,29,96
0742bacf-84e2-442f-bf23-a18d1e6e0620,869,"",12/27/2025,,,10,96,,67,88
9bf1b530-16c2-483b-8d00-1a1f74cae521,870,"",6/16/2025,,,24,88,,75,76
250956b9-c98f-4717-9869-2bc14aac8d4e,871,"",1/16/2026,,,63,64,,39,86
ef187732-5894-450d-9ea0-9e68ac8d8e2b,872,"",12/4/2025,,,72,87,,99,49
b2fb44b5-f062-45e2-ac6f-c03fee6df3b8,873,"",3/29/2026,,,13,14,,59,53
c9356d36-10e3-4ada-bcd1-dca0dba4c567,874,"",9/8/2025,,,4,17,,44,93
76eda798-e924-46c6-b98d-f24ad20b1671,875,"",10/31/2025,,,81,75,,39,89
ef7b4a16-db84-4dfa-8c7e-311265d4f06a,876,"",6/21/2025,,,79,70,,43,53
cd603098-7122-4ca5-9401-218ba25d19b3,877,"",5/9/2025,,,61,30,,24,24
793fd794-9d2c-462b-a1b8-2756d625c904,878,"",12/6/2025,,,80,2,,11,81
0aebb8d8-768e-48b7-9b68-cceb7cc91277,879,"",9/23/2025,,,24,73,,46,60
7bf67fa9-58c1-43c1-acf5-9c0c32a389b6,880,"",4/30/2025,,,42,69,,36,66
7d4ebff6-bdef-4d72-af27-41789455c685,881,"",2/7/2026,,,95,90,,76,44
ec06448e-4e3d-4a68-88f9-3667aefe7a02,882,"",5/1/2025,,,77,88,,33,54
570c0aba-703f-4ced-a72a-26f5eb76d1db,883,"",5/24/2025,,,74,62,,46,67
926b2a38-3b0d-41df-95f6-c69b7a9ca42d,884,"",2/16/2026,,,7,30,,75,42
6e7892cf-6b61-4c99-b5c2-4b1e0bd20140,885,"",1/16/2026,,,14,100,,77,16
e1990794-e851-4d55-80ff-7487ac56312e,886,"",4/19/2026,,,91,81,,6,53
874a7da1-8af8-4a3e-ab21-586714b97535,887,"",4/14/2026,,,63,38,,34,74
2b1c1a40-4384-406f-870b-2e6820656a00,888,"",8/26/2025,,,8,99,,75,93
1ce577ac-dfcb-433e-98da-fd233cd47653,889,"",4/10/2026,,,13,4,,5,68
78b7a5e4-be2d-480c-96fe-d36eee9384f4,890,"",5/31/2025,,,47,81,,39,96
95af82e7-e786-4c13-b715-1f64a8e7138d,891,"",10/21/2025,,,38,77,,10,23
5515ad94-953d-4203-9f2c-21f959fe60a8,892,"",7/10/2025,,,11,66,,73,41
f5111115-56c1-4789-a56e-52bb3732cc8a,893,"",1/23/2026,,,50,41,,86,63
fafb22a8-c31d-425a-99e2-9aef9656e999,894,"",12/15/2025,,,53,20,,74,72
426635ea-df33-4f5b-9dc2-691ac43f4c15,895,"",1/16/2026,,,71,97,,82,94
d49edfe2-7abe-4360-8bb2-1e3797bda284,896,"",6/7/2025,,,31,52,,82,100
43689431-fc73-4b30-ad98-fba851d1aca2,897,"",5/6/2025,,,87,23,,30,59
cca0b7da-c472-4f2d-bf5f-63ccbcb9b270,898,"",8/5/2025,,,7,52,,90,22
de200b9b-82bc-4751-b03a-0c38d01db405,899,"",6/21/2025,,,50,98,,25,24
12fa673c-10df-427e-b6e8-c591cb4f976b,900,"",12/16/2025,,,61,80,,45,67
43f3799b-21d3-4ac0-91a4-b36bec8a9f62,901,"",7/31/2025,,,17,1,,63,91
1abca954-5ad0-4f31-8d4d-0c090bccc297,902,"",12/26/2025,,,9,30,,17,30
f614a1ec-b3f5-401c-8ad7-1011fec2cba4,903,"",10/3/2025,,,50,86,,94,26
d9587b2e-cd62-4318-80f5-07fb3acd0f0a,904,"",10/18/2025,,,17,38,,32,71
7b6a6e83-c253-4e22-9f5b-e8de13e36e93,905,"",11/4/2025,,,90,62,,54,47
fa14523a-fbe3-4217-b9e6-00b9a8b3e54f,906,"",9/28/2025,,,62,58,,19,75
1c4baeb8-444b-40d9-8b76-8c68909d6236,907,"",6/9/2025,,,24,74,,44,96
37db3785-c990-4847-b96a-833228bb195b,908,"",5/26/2025,,,72,23,,28,37
78d45ff5-cada-4883-bd4d-b09445cd78c8,909,"",9/26/2025,,,16,17,,10,76
22590680-8c97-49bd-853e-7b0332218301,910,"",11/30/2025,,,24,49,,1,65
beda1134-1b23-4fdb-b335-539d7d3b31ae,911,"",12/29/2025,,,21,18,,63,5
99e445b7-decc-45e1-b658-375b1114ff83,912,"",6/11/2025,,,98,48,,90,20
0d996f00-3698-4046-81af-6e192154ea35,913,"",12/17/2025,,,87,23,,5,84
6f841e4e-6abe-48b8-b74f-f96a19211789,914,"",8/2/2025,,,25,90,,41,66
31a029de-7e8c-4dff-b4e7-fc0dd56fef95,915,"",9/20/2025,,,32,43,,76,90
2c795620-c6e3-4cee-bc40-dd8265f9a551,916,"",9/4/2025,,,78,32,,9,75
82777a79-1d9d-46a8-b958-87caf8deb4b4,917,"",2/16/2026,,,43,94,,22,28
2bb1c8e4-da22-4bb3-9bd6-fd23e9d2c6b4,918,"",1/8/2026,,,25,99,,53,48
81d774b8-39d0-4ed9-b3b5-6e1c72bc17d1,919,"",1/4/2026,,,59,28,,68,42
6b20c465-5225-42fb-9d85-e82bfd259f0a,920,"",8/26/2025,,,53,1,,11,93
1aaa1666-5386-4f74-9320-9f5406d4b800,921,"",11/29/2025,,,12,29,,75,1
27e9d93e-d2f6-46fb-b724-c5af8e00a809,922,"",7/22/2025,,,21,51,,99,53
44232cd0-5b42-4042-8ad8-d96e3ceb4f36,923,"",3/12/2026,,,90,88,,37,10
083a3f0e-71ac-4224-b4a7-e4ca0f0abc4b,924,"",6/20/2025,,,23,64,,55,19
b7063fe4-8b9d-4936-b90a-a103984a8777,925,"",2/7/2026,,,36,24,,79,20
d6a5abba-3727-4212-983c-649476ab9cf2,926,"",6/27/2025,,,18,33,,37,19
22b85df8-54e9-4385-8b80-1cdd5df09264,927,"",12/7/2025,,,73,73,,81,1
fd3927c0-c853-4f08-beb7-44b6f2f7fde1,928,"",2/22/2026,,,80,25,,90,51
1ea414cd-484d-4bd6-b197-42fc8f156841,929,"",1/19/2026,,,40,18,,67,2
2ef327ef-ab29-4911-8142-676f6397f593,930,"",1/5/2026,,,31,39,,1,2
4b360b99-6690-44c8-a233-df49f5c6a75b,931,"",5/18/2025,,,73,94,,73,76
0fd2d49f-884c-4782-9668-1381630824b2,932,"",10/9/2025,,,41,79,,12,43
9fff5b9d-8e8f-43a1-96b5-b47892212611,933,"",9/19/2025,,,12,52,,4,28
99f98770-fc5e-4ffb-b6dd-8e63231d62f1,934,"",5/29/2025,,,20,72,,15,63
549ebfd2-d258-40c3-9398-89bd33e5b58b,935,"",10/17/2025,,,38,48,,84,33
36e32161-37ae-4a45-aac0-4e794c5b2e51,936,"",7/11/2025,,,25,99,,75,50
b71296c6-a374-4477-8d63-bfc5d0c8e046,937,"",1/14/2026,,,62,94,,14,36
13321fba-7da8-4a42-8d6a-1734b28b0f7a,938,"",7/22/2025,,,3,58,,40,79
0e1ceaa7-3cef-4b4b-820b-1f551e5b3d99,939,"",2/10/2026,,,60,96,,8,57
b434e8b2-3b24-44e7-a830-2f185df1d42e,940,"",12/30/2025,,,91,81,,54,64
63efd5f3-d656-4606-8501-640bc02862a0,941,"",9/15/2025,,,53,37,,7,38
d5b1838e-390d-47c5-a4de-f5d1a616d58e,942,"",4/18/2026,,,2,62,,78,38
132ee9a3-59fa-4218-84be-cb3b51de90f9,943,"",4/18/2026,,,13,57,,60,67
bc34fe16-6e48-4b79-bed7-81bc72cb9e65,944,"",5/17/2025,,,50,13,,8,71
aff2b0ea-478e-46d9-bcde-a73f5e90b631,945,"",1/9/2026,,,76,67,,56,21
e4107d31-bdd4-4ed3-bd25-74680abea534,946,"",4/20/2025,,,74,48,,35,55
46e49a3a-91d5-417a-b994-253f3d21659b,947,"",1/17/2026,,,69,70,,88,72
f47ca9b1-5144-4adc-9d49-fe784fd798f6,948,"",6/12/2025,,,46,56,,37,69
14d246f4-77cd-4e1c-b88f-41a4672dfa7e,949,"",11/20/2025,,,4,87,,45,84
bc64b54c-9115-4875-bd5b-cb0bb49a6ca6,950,"",4/27/2025,,,10,93,,16,17
ac1f6dce-7026-4c40-a971-f52559947608,951,"",1/13/2026,,,64,64,,39,3
33b0e706-53ff-4cde-98fb-69bdb41bd3a1,952,"",6/18/2025,,,100,78,,21,100
020844b8-78bc-4488-8d0c-bfdc10fc51ef,953,"",9/20/2025,,,76,97,,30,28
feeb57d3-7b8d-47e7-be60-ec421eb4ff70,954,"",6/4/2025,,,52,71,,65,58
f58c8778-af25-42f2-b17c-c2ffc0beaf80,955,"",8/13/2025,,,34,27,,1,26
f05cccaa-5ed1-481f-95b9-2d07bfdabdb6,956,"",7/11/2025,,,70,45,,40,58
d9eadf1d-342a-41e4-bfd3-7623d14e7a9a,957,"",5/6/2025,,,14,37,,100,32
ba2b0195-5e4f-4d70-9971-d169bc79a004,958,"",4/10/2026,,,100,13,,68,87
4917c7b1-e842-4372-adbc-f6605ed29005,959,"",3/1/2026,,,91,91,,93,24
6336fa7c-c174-41ab-96cc-a7ed444263ed,960,"",11/20/2025,,,16,42,,94,75
813c7dae-a59a-49ab-a1dc-ee93986b3c16,961,"",11/22/2025,,,11,100,,44,91
aae1726a-0b8b-48e5-8cba-594b8ddf95ba,962,"",1/4/2026,,,91,13,,98,63
b672ee99-5a98-4ab1-a587-eab27a6b5d8f,963,"",4/18/2026,,,14,97,,43,48
2179cb81-d264-42d4-903e-38cf6a4e9d70,964,"",6/29/2025,,,9,64,,45,19
21b75374-a229-4bb1-8fce-fcfb467c7818,965,"",6/6/2025,,,66,28,,96,14
8b9f7483-26e3-4e43-a67a-45eeed60a6ff,966,"",7/18/2025,,,41,72,,99,10
f4a071f8-0057-4c93-a79c-22fe8334726c,967,"",12/12/2025,,,60,13,,52,1
ec742b48-854d-476e-bff8-56044b0e2e80,968,"",7/12/2025,,,86,86,,94,80
67262506-4d7f-4beb-9bbe-c3ead5f0b97c,969,"",12/16/2025,,,19,49,,74,42
82d97086-735d-4ad8-8b77-4843be069671,970,"",1/14/2026,,,38,73,,6,72
fd2064b0-2259-4fbf-a950-c64af487f5f4,971,"",5/7/2025,,,14,97,,6,15
548da5b4-8a8a-43d7-8a73-969ef8f2a21c,972,"",9/24/2025,,,82,86,,96,88
cf17dbfb-ca86-48b2-8433-e82ddd20664d,973,"",9/19/2025,,,57,100,,33,25
f29d109a-6db6-48c7-83bb-0e2559e94944,974,"",3/14/2026,,,83,18,,13,27
e9000234-5f7a-46c4-be9b-28bba92a875f,975,"",3/3/2026,,,39,66,,61,92
4eeb36a2-3fd6-4937-bb8b-41ec70ec5b08,976,"",9/24/2025,,,2,93,,50,81
e4f6460c-f64d-44f8-ac91-6b9808991fbf,977,"",11/29/2025,,,61,32,,71,8
38b816da-f735-4288-81d2-4dcf7c5078e9,978,"",10/22/2025,,,42,83,,24,86
6fc51677-2ab0-4730-9679-aeb2b5f3c5f8,979,"",6/14/2025,,,72,81,,18,21
977469f6-886d-4dec-9856-289ca17e8867,980,"",2/2/2026,,,46,63,,65,98
18802877-041c-4def-bd0b-b622839f4f5d,981,"",12/8/2025,,,35,44,,8,21
77fdfe9a-fb47-4099-890b-6af72106839f,982,"",5/15/2025,,,62,78,,42,60
b087c733-1046-416e-8cc2-f0fb661c0676,983,"",3/31/2026,,,47,98,,75,20
e71f33ee-6030-4d11-9644-025a0a6bc692,984,"",5/6/2025,,,11,79,,40,54
4da75c94-6780-47c7-93f9-8f6870bf80d2,985,"",10/11/2025,,,55,63,,13,11
61b2401c-53d6-4005-9f07-681a4171d468,986,"",9/24/2025,,,31,75,,5,27
1300467f-bdd5-409a-9fd5-b0b8e34c88f0,987,"",12/31/2025,,,67,21,,40,93
f483163a-e102-467b-9f93-2b94175f01d2,988,"",5/26/2025,,,74,13,,42,15
2edfa69e-aaae-40bb-b95e-f755b5f2b813,989,"",1/24/2026,,,35,54,,25,23
0a9fcbc8-e2e5-4752-ae11-70f4f67d131e,990,"",5/19/2025,,,39,25,,31,86
00a97060-bed1-4537-8ba5-233e1d8327a5,991,"",9/5/2025,,,37,14,,77,4
085b2759-e494-4d0d-9195-19adbbc11709,992,"",9/5/2025,,,35,97,,18,61
5b850fbd-429f-47e9-9af9-b2cb9688f83a,993,"",3/23/2026,,,7,52,,75,45
6b080409-41ea-4b09-aeb2-04967b9a6fbc,994,"",9/20/2025,,,90,26,,10,8
20c64178-72bf-410a-82f1-96a69561ac9b,995,"",12/17/2025,,,72,83,,76,8
56d9ad3a-bb28-4e3b-bec0-8c69c6764c51,996,"",2/8/2026,,,67,8,,97,95
78517a27-0766-4d9d-aa10-f4fcb017ce29,997,"",11/11/2025,,,21,81,,7,8
f2c65ca9-0eb1-499a-a0d8-2ba934bc6ba8,998,"",9/4/2025,,,21,47,,81,88
d9c9a655-c861-462f-bb47-fe840211a191,999,"",9/10/2025,,,64,92,,55,14
03f03860-67af-42fa-bd47-241714128316,1000,"",12/31/2025,,,11,26,,98,32
